1.300000000000000044e+00
1.325685404282822555e+00
1.319127080768503157e+00
1.315418628054134009e+00
1.323623741196440440e+00
1.300033828284411497e+00
1.291251758625655111e+00
1.285318602287371048e+00
1.276872235965289315e+00
1.246632495853002176e+00
1.206908428530744093e+00
1.188942003852264229e+00
1.185116118360518112e+00
1.167015602915149275e+00
1.121145891823320362e+00
1.113562563815072792e+00
1.072883574787380168e+00
1.041052013868958737e+00
1.035839162084441822e+00
1.021863478461318531e+00
1.003947348943106110e+00
9.958739350473740926e-01
1.001240962404054358e+00
9.939193140822707440e-01
9.965340690553814440e-01
1.012635633797554391e+00
1.022551057372740324e+00
9.782188506530086203e-01
9.883925410304905679e-01
9.804379673229572933e-01
9.638029989051314361e-01
9.368966625216570421e-01
9.517536891377911257e-01
9.344109909875660813e-01
9.220427920898562890e-01
8.974700054958766327e-01
8.762363178565877320e-01
8.821871969585249884e-01
8.558030736191314380e-01
8.210459922987565218e-01
8.115733893501441143e-01
8.223250476361970707e-01
8.150811549357064312e-01
7.961460448063086837e-01
7.860934982256084780e-01
7.747402558593081690e-01
7.557347720653093681e-01
7.284643475971905868e-01
7.231946225670650152e-01
7.147055273864492131e-01
6.990232523122695829e-01
6.965515753549126332e-01
6.548719705554812975e-01
6.325623455965513342e-01
6.063431453821398476e-01
5.759157285046967445e-01
5.691142022824463576e-01
5.355549098668892505e-01
5.192066948322013875e-01
4.953980965951951809e-01
4.652139622773689975e-01
4.412460444381363089e-01
4.066207570159329210e-01
3.586012089902951838e-01
3.214292189047363024e-01
2.836157704628214926e-01
2.821512201818106025e-01
2.536826381210579018e-01
1.880064746944909160e-01
1.368455044686714139e-01
7.441814392182116711e-02
5.309594508199386859e-02
2.265108621049044882e-02
-2.834527115836369023e-03
-6.120118137325577384e-02
-1.068036951938621526e-01
-1.425937295161193719e-01
-1.919143478068245090e-01
-2.714385374060441225e-01
-2.878203831622141995e-01
-2.969212843303626337e-01
-3.726083769748695373e-01
-4.230871966061486855e-01
-4.639492213017332167e-01
-4.912893151445457685e-01
-5.230782487646599144e-01
-5.670061234843288833e-01
-6.133108408833666259e-01
-6.562543590214207079e-01
-7.152523393841631050e-01
-7.529117358050358977e-01
-7.922476440647560070e-01
-8.199507371596295169e-01
-8.678466433613584163e-01
-8.744165097078847593e-01
-9.057947787464661893e-01
-9.411624056750627076e-01
-9.797701175513837679e-01
-1.014984952500196380e+00
-1.066031867119705989e+00
-1.118877600604982092e+00
-1.133569159820564165e+00
-1.168534852082399045e+00
-1.195563730624626508e+00
-1.225722198515630357e+00
-1.293300586580411693e+00
